project_scale_tier,project_complexity_tier,planned_budget,planned_duration,scope_variability_index,stakeholder_multiplicity_index,financial_uncertainty,technical_uncertainty,environmental_uncertainty,planning_maturity_score,contract_type,contingency_buffer_ratio,team_experience_score,supplier_dependency_index,regulatory_complexity_score,cost_overrun_pct,schedule_overrun_pct,log_planned_budget,log_planned_duration,complexity_x_uncertainty,scale_x_planning_maturity,stakeholder_x_governance,scope_x_technical_uncertainty,composite_risk_index
large,high,23023369.14904908,240.18771824785006,0.4675191431771708,0.6618009439039227,0.262402311431305,0.30231782946917696,0.48659040457058866,0.8245133285534022,cost_reimbursable,0.20122342509823385,0.6900647845492905,0.3504549997979441,0.2271547695393966,0.06573092754022608,0.07411682763288396,16.952020308022696,5.481420776980804,0.1978776861267769,9.248335589951441,0.11613724480591599,0.14133937260061166,0.35043684849035683
medium,moderate,16278199.07353213,297.21633025140926,0.3218156175232737,0.31429833072201585,0.47164141646758634,0.17247074366163917,0.3391759986921695,0.5829826812503716,target_cost,0.19996376908506344,0.6219138431944129,0.3778893570188167,0.2316308514465526,-0.023299903124510413,-0.02969514079631941,16.60533729040069,5.694460258344198,0.10424721882845316,6.500197883153879,0.13106784716517902,0.055503778876168655,0.32776271960713166
medium,low,5987051.672098263,170.9520086524478,0.2928669695656462,0.0849513797488671,0.26099217390924445,0.3072908381152474,0.05591004309188849,0.7652357028409957,target_cost,0.3121752042751911,0.3832272828211873,0.4075094566258229,0.3475667945848619,-0.09885000382673585,-0.09130647254835084,15.605109640586507,5.141382865957478,0.03930526495627564,7.93797838736532,0.019943550959430453,0.08999533653410006,0.20806435170546012
medium,low,10591315.053433929,131.14702347919155,0.2986336237048793,0.48254575531910965,0.41656464063897203,0.38344506381163573,0.4610004055060046,0.5968965705773781,fixed_price,0.17150500239575608,0.40344680890119244,0.31166479741389486,0.4886638225063932,0.0754273115639668,-0.010844697348829917,16.175544888662557,4.876319010509712,0.16417918243981308,6.282892682838819,0.19451584882246248,0.11450958889781745,0.4203367033188708
medium,low,3374931.744193313,103.74218299495416,1e-06,0.6380998722197317,1e-06,0.5391388618999673,0.1385883506069341,0.7485731251411882,fixed_price,0.30928753763115036,0.6847804178101795,0.5058913777286475,0.2467670883732777,-0.1462139792908725,-0.1197801868022139,15.031885658141539,4.641908811645311,0.07207649392142891,7.363636904816884,0.16043545672001427,5.391388618999673e-07,0.22590940416896713
small,low,1813844.1177324855,47.05510705633918,1e-06,0.5889845313364712,0.21738739398799523,0.13132117857165765,0.35623245236379786,0.6943522207174968,fixed_price,0.3038935491087068,0.7077221007198383,0.45324217822114676,0.3751154490294403,-0.09471215986109381,-0.15164254660017343,14.41095897307199,3.851319405440225,0.0692000106875692,6.340226773740541,0.18002181403473835,1.3132117857165764e-07,0.23498034164115023
large,low,12447242.172272645,181.17940833045992,0.22536438701037975,0.274544632826814,0.6155114041610521,0.18431634568278799,,0.32429842977027623,fixed_price,0.10917696584446213,0.7106907001346631,0.39437223131628135,0.21990208501800917,0.0020521746445150693,0.12233676368525502,16.337009644070267,5.1994877465909255,,3.492126143271538,0.18551023949922119,0.04153834026079477,
large,moderate,17041710.127128605,312.55601358233906,0.3919771848146985,0.4059570964026233,0.32908332794804546,0.42509309425605296,0.17035470908957193,0.7526544431861243,fixed_price,0.26270866062150144,0.5053480454857668,0.4572763943348364,0.6095409618132863,-0.000963693637290047,-0.004240049760773547,16.651174433903034,5.744783696577751,0.12295251395197537,8.428208698158384,0.10041168405225108,0.16662679437065692,0.3081770437645568
small,moderate,3067534.5068450654,147.24435821805577,0.17094667493882615,0.5408330095319624,0.33264438995694706,0.705253206088712,0.396062114045062,0.7953530155469689,fixed_price,0.11439705289261437,0.49611133057466866,0.0877800908565748,0.4794856585084732,-0.06593783689725963,-0.04092930005246106,14.936384704679178,4.992093507489065,0.1701105649986995,7.925087620655041,0.11067984449337354,0.12056069057081202,0.47798657003024037
small,high,,79.50813973565273,0.3212838065943814,0.5366860896483743,0.16032692275426833,0.4504265553196989,0.7327338869609678,0.8228956195221361,fixed_price,0.3332141720260705,0.6942500159414524,0.15702636387231297,0.46679686804041354,-0.07098885560052766,-0.11220105823426883,,4.375859403031119,0.19211195253041272,,0.09504945741826266,0.14471475828430758,0.4478291216783116
large,moderate,24991967.092827935,560.1571897298427,0.30739965064765307,0.4768300710667653,0.3887943346499371,0.41843750051418105,0.5517318755734534,0.33391652925495574,fixed_price,0.1799826345368581,0.6338202627246167,0.2402699370899651,0.4391265415744347,0.12531548694176103,0.15073800513237914,17.034065014912454,6.328217440287606,0.1776232887819532,3.900526136457175,0.31760862869175716,0.1286275414759364,0.45298790357919055
small,low,1343313.9226765467,74.66413311447738,0.1405724441318975,0.11222370418052732,1e-06,0.287692178935345,0.38699508685490763,0.516794310772879,cost_reimbursable,0.4106244956612355,0.6621200908795735,0.44746069911825115,0.3176806644018183,-0.05273037616814833,-0.10382847112097696,14.110650195529923,4.3129998311087085,0.028426432483894235,4.7606187587187225,0.054227132326172246,0.040441592750572644,0.2248960885967509
medium,moderate,6486663.396482668,149.12655544598096,0.2618849253196048,0.26798139704817114,0.5624607833113922,0.1642565750960677,0.1683176809668762,0.7339589613913126,fixed_price,0.18518777826485303,0.5540551899549688,0.4981452790257814,0.3946072956076606,-0.07906856028647931,-0.10017633433645959,15.685258841914534,5.004795310848048,0.07904148745059617,7.5928253285458185,0.0712940491985025,0.04301632090228774,0.2983450131247787
medium,moderate,8508522.335681884,106.50259082672646,0.021716821387126318,0.3037579899562816,0.32197610211755323,0.25570206566518755,0.44975070501768577,0.9085155235193931,hybrid_other,0.14464561882459215,0.6618854728438606,0.7686016796877764,0.3342592584296245,-0.06816426237876101,-0.11726161704435989,15.956578846892361,4.668169311865099,0.055733703090581524,9.368951935454586,0.027789140687951863,0.005553036088370123,0.34247629093347554
medium,high,12129079.931211464,243.7893892698651,0.6588010969606588,0.1973739176734815,0.29495755294400605,1.0,0.7060600092931894,0.7326564345255154,target_cost,0.12933248410911483,0.7054718109352588,0.25669703656021464,0.39345529213762964,0.000552293712890616,0.011812261000522257,16.311116427360115,5.496304693827142,0.28553687343860046,7.988673702422737,0.05276664688249593,0.6588010969606588,0.6670058540790652
small,moderate,506319.77965995163,230.21283385351236,0.11699738926304687,0.3962633593601969,0.718291538613884,0.43405205824375703,0.2196385031143785,0.3722983552458437,hybrid_other,0.29867135362285646,0.8665929891776509,0.3488441247532619,0.48482216929493993,-0.02881926231821502,-0.032403848888011566,13.134923724269663,5.439004245617827,0.11736409328822148,3.457521416821943,0.24873516242620292,0.05078295761877153,0.45732736665733986
medium,high,4720778.070321575,81.06677644735218,0.29016598008049815,0.4496792282070036,0.6107835258962793,0.6423467840532917,0.33131026287699683,0.7837896328192224,fixed_price,0.2780040104551581,0.6971967781880573,0.2877914071579663,0.4660222361744807,-0.09047464161204824,-0.1049297101979602,15.36748418938334,4.3952732156255205,0.19537346093700678,7.744922184983633,0.09722531104420493,0.1863871841463795,0.5281468576088559
medium,low,7902818.65787607,142.8128700930175,0.47424079102284517,0.5386195726583316,0.35664115855052947,0.5607794168529989,0.4430618852240426,0.5463386940676092,fixed_price,0.19007472730094896,0.7373319869125055,0.07188483196303871,0.3860222118102643,-0.019654135010130292,0.0052654037015060695,15.882730045938283,4.96153517254612,0.22966312664218397,5.694014319132828,0.244350858732925,0.265944474237696,0.45349415354252365
medium,moderate,6910766.941692627,272.0298869683807,0.1297522359583931,0.7400712302101771,0.378193016248566,0.3884588577252479,0.2740786332964473,0.8511843325210792,target_cost,0.35484306062972115,0.5644477904962336,0.2792346181177415,0.3715697839131295,-0.05318403540533486,-0.0765828914154564,15.748591179699613,5.605911938820014,0.15087530286353218,9.088309241628217,0.11013419410567359,0.05040340536769423,0.3469101690900871
small,low,2445488.9638559716,55.76920255204945,1e-06,0.17763203897751878,0.06250126262809193,0.1939678192583006,0.18229716316558653,0.2326513594145889,cost_reimbursable,0.2616958938754952,0.9255359152608906,0.4271825361227324,0.21605371131834342,-0.030676326710509683,-0.02858385006261206,14.709755646113898,4.021221791429759,0.012989896918222957,2.1788936820042624,0.13630570363381378,1.939678192583006e-07,0.14625541501732633
medium,moderate,8361270.513273883,205.75241206896928,0.36812197558693766,0.48023844587066383,0.700801785805346,0.24686106601126023,0.43017064381490255,0.8118264974932382,fixed_price,0.4326618810382905,0.4798636501785416,0.28914016414517996,0.6678531824379257,-0.028403811285651955,-0.03967005736623955,15.939120948785808,5.326673562788434,0.1948165675087245,8.632067737371123,0.09036815039788675,0.09087498331556254,0.4592778318771696
medium,moderate,6208741.095663815,267.35807908838285,0.1811969855923659,0.21794300921850884,0.1866224555016615,0.6855606892796096,0.4167410960624247,0.37830983346293584,target_cost,0.21307944475138163,0.5782797839631422,0.04464854916643211,0.28288285191669105,0.015957734816714787,-0.03773471186882717,15.641468711243428,5.588588880083028,0.08574353580032723,4.015769775891624,0.13549302569664368,0.12422153033808986,0.42964141361456526
small,moderate,1507610.2482647668,102.64654919881973,0.22969186840194072,0.32668498289629966,0.17933873579566265,0.23357672066916804,0.15421145674458048,0.1385234127307835,cost_reimbursable,0.04705509059977984,0.8738712444019094,0.1255937064950184,0.6299669860326768,0.022639565830212822,0.035088542055315045,14.226036338086669,4.631291525742735,0.05258938104299044,1.3060907053404722,0.2814314641776066,0.05365067338569941,0.18904230440313707
small,moderate,1745129.3297418014,123.97813611137143,0.1998511360995639,0.32540525204356663,0.30450204722199375,0.24973661886763307,0.3210980807672807,0.7619281778112974,hybrid_other,0.4130039787106371,0.7950665093945716,0.7464776170500843,0.4140533177535159,-0.06110352902972377,-0.044682166634197405,14.372339225337539,4.820105228376053,0.07662936967716949,7.311632115181269,0.07746982130378595,0.049910147006360255,0.2917789156189692
small,moderate,3603247.2902218155,201.2123774452652,0.3999851660112097,0.25262793205573647,0.2765355779222358,0.6238836558036235,,,cost_reimbursable,0.327918494005124,0.8215781661488837,0.2799576719214557,0.5913101736518996,0.010163477328579055,0.005800001553931043,15.097346021907827,5.304360954451043,,,,0.24954420763829274,
small,high,1355059.435117118,216.8857292753596,0.15385880664154972,0.44062958521504414,0.3740013117290685,0.4772172055286272,0.3201543957598763,0.6821936272220553,cost_reimbursable,0.1654092506471694,0.8102727288764352,0.7656658971794782,0.24065142510947557,-0.008474028280953963,-0.007228662395266192,14.11935587488903,5.379370621640458,0.11606126655403168,6.650953477439124,0.14003489021584345,0.07342406975144974,0.39045763767252395
small,low,1919049.3745387886,97.04871945031202,0.280410033173856,0.1539049549527905,0.42935705074583796,0.4238614422124131,0.22471705881996873,0.7675422174841748,fixed_price,0.2139409067086581,0.727855104021777,0.3916048579754398,0.4628234559338456,-0.14678770604843672,-0.16515360607440863,14.467340503965143,4.575213114786206,0.07802726106197462,7.307981915548854,0.035776404546523644,0.11885500107190121,0.35931185059273996
large,high,32454119.79434673,241.5433258917634,0.5000643775417343,0.39816351155281177,0.36452740494916247,0.5558272707252122,0.49622562067271714,0.5625367301386782,fixed_price,0.07793894195831638,0.9118382247837121,0.5369577888271173,0.08412312436428547,0.06113707576348952,0.048213512234138334,17.29533795127918,5.487048860280307,0.21206865488679583,6.407964690864611,0.1741819117033592,0.2779494181559243,0.4721934321156973
medium,low,16376901.969253555,113.52328335451217,0.1092497076034767,0.6220121815897413,1e-06,0.03672002471225179,0.11592984752177796,0.7074248930768303,fixed_price,0.1798324974612558,0.6818051430963167,0.40915965736195165,0.473576554020782,-0.08787387953653641,-0.0060414654313917454,16.61138248353472,4.732007955570521,0.018604627536141522,7.549422849640533,0.18198528053613258,0.0040116519630059464,0.05088362407800991
large,moderate,25237453.66686671,441.76835463954484,0.09332862569510106,0.3893164827975982,0.6284158997883407,0.3030542974921161,0.18224949853976385,0.6684036126777915,fixed_price,0.1058580456179776,0.713135337883241,0.6031060503016517,0.466379150013571,0.01213825718279546,0.003590748984058281,17.043839705717115,6.090785660171485,0.0895885605699344,7.731633586253606,0.1290959392206723,0.028283641095933506,0.3712398986067402
large,high,48573052.5651802,172.6540319507491,0.2913063282506074,0.5361160816294545,0.5480005977478939,0.28288168227586885,0.15698976742997806,,target_cost,0.2604977351414838,0.6682326969454275,0.34983924844972164,0.6536273163705922,0.06095068674145661,0.09730935351045093,17.6985794611257,5.151289776883613,0.13623124502622083,,,0.08240522419313828,0.32929068248458027
small,low,3762632.072308233,89.9244959917356,1e-06,0.11422469416655645,0.33050817334929944,0.3970721505824468,0.5569931649630413,0.466314406035357,fixed_price,0.1223184455956134,0.42114403103257475,0.40447978535084783,0.4570680858992641,-0.07734221913614224,-0.07612482262312283,15.140629289697811,4.498970384803519,0.024455216412827066,4.579114128493639,0.06096007375170837,3.970721505824468e-07,0.42819116296492915
medium,high,7038092.7990431255,170.8995416912896,0.5096981617265344,0.43836288121299083,0.8724971202100552,0.3280914009265996,0.7159132667281376,0.3602936851253465,target_cost,0.05248760992365587,0.5784856820590905,0.6940692993017389,0.30290168419818464,0.08180651307451466,0.13017240121686882,15.766847782204863,5.141075908381786,0.3028267806330933,3.7664964374004994,0.2804235033185979,0.1672275839305712,0.6388339292882642
large,moderate,26440993.050378963,244.39823241151205,0.4141956557466273,0.2233796820748793,0.2716298076612409,0.15053946767779453,0.371424496606638,0.5667611479162261,hybrid_other,0.2987981167911211,0.9504692463355437,0.3937932423440016,0.26878990908050093,0.004077536194285125,0.024827285047608387,17.090426130880083,5.498798994912498,0.08432930287355106,6.40134758141613,0.09677675704095906,0.06235279353055231,0.2645312573152245
medium,moderate,6131145.084413736,183.44742350069964,0.6427598531304541,0.6335110597582615,0.3932316999663997,0.7068133020216478,0.8020838036742957,0.9140980183489466,fixed_price,0.26909033675883004,0.7120703324393778,0.6235320348330643,0.35518080554030973,0.0077222707314468595,-0.00826130531640956,15.628892090534928,5.211928106007649,0.40460527787243344,9.525276221213137,0.0544198554310936,0.4543112141980857,0.634042935220781
medium,low,6369120.635354686,457.51301267525486,0.21462309279974673,0.48773343753196513,0.03991582810311718,0.262491212518762,0.27797714559931375,0.8563971129190109,fixed_price,0.1862793973090618,0.48320124275829324,0.09210110936035582,0.5485027891059868,-0.04217834001312824,-0.09384016311905283,15.666971970193858,6.125805327317103,0.06793943721561853,9.331635780037676,0.07003992975552545,0.0563366758635323,0.1934613954070643
medium,low,11344058.986070953,156.23488748789995,0.03792443765091988,0.14124446721599726,0.5300208258652543,0.5574681550693961,1e-06,,target_cost,0.17437980375115797,0.8340691985766114,0.26166157094537057,0.20821685040315,-0.1441522956041612,-0.1799999999999999,16.244204727499955,5.051360563861382,0.03247406482296765,,,0.021141666289302644,0.3624966603115501
small,low,2235834.7096212236,83.58279930901213,0.19311364624930466,0.25157093858751445,0.24228118963687229,0.22985221439493408,0.3284064354418719,0.6439473378040528,cost_reimbursable,0.023168184695476438,0.6756032444892902,0.5301003039211178,0.7074126205547294,-0.051156556794898556,-0.06319187723040358,14.620125188172867,4.425837749029044,0.059331287693614405,6.132298564662914,0.08957250241521766,0.04438759922028263,0.26684661315789276
medium,moderate,8222218.727253191,246.1971726560225,0.3112645152156614,0.33623031276698667,0.14859179740089665,0.6049003639731761,0.2982755724498248,0.6758221361383575,target_cost,0.19642154989387192,0.7637874849825073,0.14294639757856378,0.7416198733676113,-0.07004690724768937,-0.06571114616147827,15.922350648768333,5.506132729752741,0.11350236131500069,7.2409217055387,0.10899842455833368,0.1882840185458878,0.35058924460796587
large,high,16434342.769636115,328.9262158426917,0.5418096244403141,0.273162103256162,0.4389407999181498,0.18104133461065414,0.29100655158976374,0.43559853770224505,target_cost,0.295797189271867,0.4329483320524884,0.1644191348682089,0.42166862391950755,0.026781951982212962,0.024360479235770536,16.614883774602486,5.795833457658209,0.12373833723966532,4.881037827615631,0.15417309052210817,0.09808993751357176,0.3036628953728559
large,high,17839134.3287372,531.51653559562,0.4480856792679422,0.43696490827958706,0.6116649407697852,0.19931864691722004,0.6174580670785371,0.48283209164246094,fixed_price,0.36686403909871834,0.857916322135576,0.5177176730328461,0.32198392888941757,0.059115382530041664,0.1207786800005096,16.696905159764878,6.275734308484551,0.21070718763793467,5.545963782501512,0.22598422764059797,0.08931183129466967,0.47614721825518075
small,low,6044095.1726512965,106.25852585516037,0.3075155430125926,0.5217025314985639,0.2962669180972293,0.24501035141848532,0.07905922790202075,0.9676506459966705,cost_reimbursable,0.13681776677625762,0.600785596584274,0.40983702149534545,0.3109991849193378,-0.06405654993854597,-0.08655933149394687,15.61459234888403,4.665875047927887,0.08573237265628827,9.812203688819732,0.016876739875880203,0.07534449126016166,0.20677883247257847
medium,high,6632753.7500828635,148.506795302942,0.2983431741146948,0.4624238257030519,0.32316516054684613,0.500817902477628,0.4674052829520844,0.5331008612966469,fixed_price,0.13764644954243097,0.5535101908016522,0.39232799004632707,0.35021947272524745,0.01703217902069757,0.10047884623782588,15.707530622849882,5.000630716811586,0.1637409395946981,5.519769323021728,0.21590528593666442,0.1494156026786392,0.4304627819921862
small,high,1325259.1223224488,48.74048723501915,0.372620238297506,0.6381913275599446,0.6603904332399989,0.673121662527157,0.2068657689995167,0.6758638169390487,cost_reimbursable,0.14865916102114077,0.7758264451299437,0.40817813266797376,0.3569407645946437,-0.04379176632920651,0.03706324213519111,14.097118562299253,3.8865100447621774,0.25950529358282604,6.077241936391403,0.2068609009778817,0.2508187542940827,0.5134592882555574
large,moderate,62094722.91671786,156.35141318703336,0.2813149910438998,0.41820926099656347,0.4453098736974929,0.36951660007049414,0.2778229482003279,0.2025481748055266,fixed_price,0.06393718364912518,0.5708735968141664,0.1525626528049543,0.7171686019018682,0.18075105354958804,0.1635585098232057,17.944171566106434,5.052106122475304,0.1273891282741383,2.3289270365716424,0.33350173849494147,0.10395055903940335,0.3642164739894383
small,low,2295681.8168694708,47.737656162866216,0.11469067810623212,0.3130543086885222,0.1749765683007775,0.24714879429913567,0.48604555884453743,0.5173093180124664,cost_reimbursable,0.10618015430458658,0.6690868564019916,0.05044165784612786,0.4296512294631248,-0.06451435718183103,-0.052662605926779155,14.646540445315447,3.8657205238291583,0.06474425980010606,4.788282548408498,0.15110839775999865,0.028345662811305544,0.30272364048148354
large,high,39850302.60487565,347.83758689649386,0.3891396754114245,0.22525726066596857,0.49407111893176553,0.4442298451044501,0.6030280476560839,0.6984749028376301,target_cost,0.25097281910238334,0.7389990870298476,0.5906504466149679,0.23808990145411282,0.003477488067635224,0.05975238195109214,17.50064055676955,5.851735666513696,0.15783130371182422,8.155524356792775,0.06792071740883544,0.17286745773201312,0.5137763372307665
large,moderate,27459301.496493436,173.3131732643937,0.3903042749867535,0.19632347947556048,0.6272801241014627,0.3633013279250252,0.30530471558485683,0.836082895838032,fixed_price,0.12389585015947878,0.7580727382933036,0.24045498768070714,0.19747171685952053,-0.07542026182559831,-0.054490481193204696,17.1282155208536,5.155100208053017,0.12670046542410282,9.315349571748706,0.03218077623463544,0.14179806139750173,0.4319620558704482
small,low,1679975.8779278218,164.38823986043184,0.2085346624601493,0.224547548307937,0.24764872284440748,0.008843851304890918,0.03071112762641172,0.6780218443462114,fixed_price,0.11172856361927819,0.21533838567862554,0.29477745588720894,0.13831672311698848,-0.1074041259434748,-0.061881445289832915,14.334289992900063,5.102230946367753,0.02073046901763378,6.5891928874580605,0.07229940546076956,0.0018442495467131785,0.09573456725857003
small,low,1815397.6385777695,100.69524971218435,0.6658088741641417,0.20394249246684254,0.37688784854883767,0.4249001243076897,0.6211494745482129,0.8103466347156862,cost_reimbursable,0.04467757433126008,0.7733779769841402,0.36351370666431787,0.30199731169261357,-0.08721081313093317,-0.0908081607772148,14.41181508630141,4.612098625942381,0.20626696491844618,7.707982227919176,0.03867838002080749,0.28290227339750673,0.47431248246824675
large,moderate,14374640.727196962,271.05594328444954,0.2669458871676475,0.6822655495957021,0.2225194782267638,0.6288301220886907,0.1801705357355319,0.5757945048894509,fixed_price,0.148233840789158,0.7746035440389041,0.5485174687452474,0.37272440362039455,0.03369035871219707,0.04055045517367972,16.480976151444715,5.602325232359332,0.16318845173188043,6.3577217933059895,0.28942079526311565,0.16786361481870563,0.3438400453503288
small,moderate,1894144.3176414205,70.98424634225245,0.22596961552653716,0.45024983878862657,0.09669619385165823,0.21727472254452557,,0.5487098356413872,fixed_price,0.405387379032807,0.5800244514942381,0.027570491369559157,0.7877801115994315,-0.038257699019669765,-0.11830446726161509,14.454277747101653,4.262457969918264,,5.13502848951464,0.2031933237493582,0.04909748551702148,
medium,moderate,8486075.486002205,210.37749228470517,0.23351887744438615,0.22936735037374173,0.5810518639926195,0.4101983596532421,0.24399335234726924,0.6606572568047931,fixed_price,0.4539304141236173,0.4480286149725178,0.5279618843264368,0.522883824530474,-0.03326505467952957,-0.0468087864247336,15.953937200062162,5.348903499308082,0.09529620655467255,7.036938149297723,0.07783414587524168,0.09578906047575367,0.41174785866437696
large,high,77225547.12792197,216.63217563724416,0.3095146206715793,0.6586379751675908,0.746267900517396,0.32180607927640165,0.29731304098847305,0.6424949455380654,fixed_price,0.1298167301553104,0.4711848474049377,0.4312616250327669,0.20395241104447523,0.08168941161948484,0.06500098359547651,18.162240881598752,5.378200872183036,0.2203171647492444,7.562307421269016,0.23546640518298786,0.09960368655704363,0.4551290069274236
medium,moderate,7608065.661852762,,0.1803141624195824,0.5118841952016409,0.4839497958036338,0.36032959830130773,0.2661093417259343,0.504370079474138,fixed_price,0.09893875291229641,0.472321313003979,0.09777444045449742,0.4006573135229937,-0.026186007836137056,-0.006965519918033688,15.844719513802712,,0.1281015432105398,,0.25370512298623404,0.06497252971268488,0.370129578610292
medium,low,2161316.1829642844,263.83923735333786,0.26654032899729635,0.08831145457299971,1e-06,0.3728451865373209,0.18434807164426115,0.9011302307802127,cost_reimbursable,0.09411671044392986,0.7270418168922334,0.11624462996138413,0.5929191478927265,-0.08727753607857161,-0.095547073046606,14.586227938050643,5.575339968242139,0.032953562718477075,9.084099170144272,0.008731333133096212,0.09937827868471584,0.1857314193938607
medium,low,6928317.626481592,189.01917488094136,0.46718525149251205,0.28993337164067645,0.09888016793638221,0.41602356611315644,0.4903949842510031,0.999999,target_cost,0.2549096925296605,0.41875579825901293,0.5851628774609232,0.143089574835118,-0.10605843948777273,-0.11711002859087312,15.751127574951997,5.241848464310008,0.12685506357287757,10.496477523142982,2.899333716490137e-07,0.19436007436138672,0.33509957276684726
small,low,8240257.482027461,90.56141403714082,1e-06,0.5830615477797501,0.49547318649492256,0.6041335138471642,0.2698727179744809,0.6416083909664576,fixed_price,0.07954740404318213,0.5812553439989977,0.37819990825078986,0.39085412585870555,-0.007169837044181007,-0.030248654979911287,15.924542149216318,4.506028228700691,0.133082026462598,6.554212693351151,0.2089643662743723,6.041335138471641e-07,0.45649313943885583
large,high,46293422.308465585,386.28413275255133,0.41572453230730855,0.2681220644698967,0.32544024683245254,0.47585837423265975,0.4322145763668783,,fixed_price,0.1515742425630085,0.8454576523712725,0.09736037995220069,0.42594216799508516,0.06322249738326396,0.05734975059980148,17.65051044219222,5.956573193893487,0.14058896702393928,,,0.19782600007238868,0.41117106581066354
small,high,1300601.9441413835,99.8403838479143,0.5539642288988166,0.4386011234573729,0.5439198924236343,0.37865768430783514,0.4838505121481943,0.6987031074666998,fixed_price,0.21176673626781123,0.7741181780775465,0.14623984977643556,0.4497180730739792,-0.058360556593404535,-0.07771873435105099,14.078337749219534,4.603572749244279,0.23266196526708094,6.526554459345715,0.1321491555593208,0.20976281210420142,0.4688093629598879
small,moderate,2696257.848305495,115.95535660548259,0.07330519087438211,0.6587654962967883,0.621079834214386,0.3602683609335541,0.39595018228362416,0.8598864305993664,fixed_price,0.19277955509817227,0.7327755527009708,0.31509472652955234,0.14829240258265888,-0.10420697174706074,-0.15116854830947518,14.807375387503889,4.753205260180673,0.1680466282676772,8.40993893679426,0.09230198508412286,0.026409540964234972,0.4590994591438547
small,moderate,1348027.564998603,112.16553160273531,0.12893388337486278,0.454747441775389,0.014733279174549831,0.3593670897011456,0.5528877177047296,0.598042038369243,cost_reimbursable,0.10367613319178232,0.7727776613674724,0.4881267974702203,0.4569098145730458,-0.059609909584028946,-0.04339071876258897,14.114153019057335,4.719975740924776,0.09017760579562646,5.631800377264242,0.18278935475283672,0.04633459443229136,0.30899602886014166
large,high,14592526.759394232,684.1378576346,0.5161236940021405,0.38404128381980385,0.3378565843060026,0.42314554570419816,0.1693429999817166,0.8150049985785132,cost_reimbursable,0.250219709529594,0.5659054885544879,0.2792276225334493,0.3870544673733596,0.06177527775461609,0.07516932609061104,16.496020089835632,6.528159443564249,0.13957735055098805,9.382410703945,0.07104571784615424,0.21839544214940235,0.31011504333063916
small,low,1368798.0333536027,78.89769497629972,0.19781850005806706,0.1908854476929478,0.11392445229121005,0.26083228614243753,0.04621742871245496,0.6065345885671909,fixed_price,0.07729870505890872,0.8211791343252747,0.5678757693166836,0.6893803768135341,-0.14750961705556137,-0.1396647645326403,14.129443564792288,4.368152012929509,0.027272386778480942,5.60971576160789,0.07510682121304167,0.05159745161141354,0.1403247223820342
large,moderate,30941031.720629096,556.9116060196102,0.754884029028731,0.6761421865331303,0.3069552793345116,0.08722483142908198,0.018299967023093337,0.677000406612614,cost_reimbursable,0.051297861416591345,,0.5369369715777239,0.23855538075162155,0.14513880790971412,0.2098725514872042,17.247593748404206,6.3224065307799915,0.09837830078495746,7.978449886433564,0.2183936513222592,0.0658446321805373,0.13749335926222897
medium,high,2748261.639670079,152.08695965911235,0.37387017103831577,0.21767970679610532,0.30363805108474323,0.26254260372215393,0.1745393542822266,0.605606180059051,fixed_price,0.1878322686436487,0.8616514014144379,0.8251193166653186,0.5624261380754082,-0.11251711570323164,-0.0902441512456223,14.826479138734635,5.0244524602782095,0.07302880514769707,6.010923428145839,0.08585153108694174,0.09815684815844646,0.24690666969637456
large,moderate,16231058.708163956,412.74866412099817,0.3730847043099777,0.5411140118020556,0.3061691920583928,0.3017151719080225,0.4590306206778386,0.40802429189003747,target_cost,0.4440738568654202,0.7674788225570057,0.1990215860596685,0.7088983740610402,0.1491333317131665,0.05025222641022136,16.60243716891991,6.022838846261985,0.16256205152707776,4.615831112455621,0.32032635030474454,0.11256531569713867,0.3556383282147513
large,high,29661916.043927226,400.89093172932587,0.4550259868862147,0.4470901362052692,0.6564859176110076,0.3324202968531232,0.2542245458282125,0.6037553727926213,fixed_price,0.2508535311104984,0.8533210282309802,0.3295651648978872,0.17000351439001818,0.02613635869430727,0.10500106598739928,17.205374492854823,5.993689399610455,0.18690805032844957,7.003279734417606,0.17715706434875308,0.15125987363660084,0.4143769200974477
large,moderate,23860858.351540532,472.8322630664703,0.3857042490167284,0.4689170628751008,0.5683392560509369,0.6961093567448343,0.1541079754648875,0.595920702480482,hybrid_other,0.172333213017495,0.7508940066168484,0.09448152645239209,0.21127819054535873,0.06307956559898557,0.10470277701720815,16.987749948485742,6.158740702060019,0.2020547820753536,6.89673648421557,0.18947967736148638,0.2684923366767842,0.4728521960868863
large,high,36226514.77370343,213.52427301312514,0.22884009662931576,0.5180985717995874,0.5984332759631896,0.527676429875147,0.33029552146997565,0.7702243049637663,fixed_price,0.35793725309072094,0.7328845163675654,0.7126760915793561,0.6644702802743357,0.030725879095685752,0.02448920262792063,17.405301860995966,5.363750517134342,0.18130756352976082,8.768638771314503,0.11904645943253024,0.120753525201641,0.4854684091027708
small,moderate,,152.97188716832218,0.2721029402527534,0.30950292374281807,0.3468605147227241,0.5115779276306811,0.4660522089984504,0.47340406272954844,fixed_price,0.062352649414409766,0.8759836409370927,0.3169732875600183,0.14309563809388853,-0.10700055385332298,-0.09387501283837048,,5.030254160511545,0.12838858827225888,,0.1629829822162944,0.13920185827671863,0.4414968837839519
